Compt_ID,year,month,tmp_min
Trust_D13,2010,9,15.52145923
Trust_E23,2010,9,16.2529377
Trust_E24,2010,9,16.2778131
Mavuya_B3a,2010,9,16.24984241
Salpine_G22,2010,9,16.65981312
Salpine_G33,2010,9,16.40777038
Salpine_F7,2010,9,16.08389042
Kwambo_F011A,2010,9,15.77383607
Nseleni_J006,2010,9,16.42344332
Terranera_B38,2010,9,15.47274885
South_Areas_B35b,2010,9,15.52547442
Kwambo_A017,2010,9,16.62307795
Teranera_C55,2010,9,16.42651526
Port_Durnford_B044,2010,9,15.98018984
Nyalazi_B032,2010,10,17.40012433
Palm_Ridge_C15a,2010,10,17.50999013
Futululu_E6a,2010,10,17.38617602
Mtubatuba_B003,2010,10,17.48863859
Trust_D13,2010,10,17.36906534
Trust_E23,2010,10,17.65842427
Trust_E24,2010,10,17.66646446
Mavuya_B3a,2010,10,17.59300646
Salpine_G22,2010,10,17.61083204
Salpine_G33,2010,10,17.61272055
Salpine_F7,2010,10,17.23627218
Kwambo_F011A,2010,10,17.43358776
Nseleni_J006,2010,10,17.75329823
Terranera_B38,2010,10,17.72230493
South_Areas_B35b,2010,10,17.64592139
Kwambo_A017,2010,10,17.55791755
Teranera_C55,2010,10,17.82306861
Port_Durnford_B044,2010,10,17.51471408
Nyalazi_B032,2010,11,18.8619041
Palm_Ridge_C15a,2010,11,18.93064217
Futululu_E6a,2010,11,18.74306983
Mtubatuba_B003,2010,11,18.99876943
Trust_D13,2010,11,18.89002406
Trust_E23,2010,11,18.64817812
Trust_E24,2010,11,19.00008631
Mavuya_B3a,2010,11,19.22772788
Salpine_G22,2010,11,19.53971608
Salpine_G33,2010,11,18.72553476
Salpine_F7,2010,11,18.60178292
Kwambo_F011A,2010,11,18.44667281
Nseleni_J006,2010,11,19.39428584
Terranera_B38,2010,11,18.92312148
South_Areas_B35b,2010,11,19.08582881
Kwambo_A017,2010,11,18.80586673
Teranera_C55,2010,11,19.43890237
Port_Durnford_B044,2010,11,18.6489306
Nyalazi_B032,2010,12,19.57782613
Palm_Ridge_C15a,2010,12,19.84519719
Futululu_E6a,2010,12,19.74068098
Mtubatuba_B003,2010,12,19.77108273
Trust_D13,2010,12,19.83787017
Trust_E23,2010,12,19.46685224
Trust_E24,2010,12,19.78529737
Mavuya_B3a,2010,12,19.97489044
Salpine_G22,2010,12,20.13363017
Salpine_G33,2010,12,19.45124612
Salpine_F7,2010,12,19.46716928
Kwambo_F011A,2010,12,19.40159451
Nseleni_J006,2010,12,20.13515746
Terranera_B38,2010,12,19.8606874
South_Areas_B35b,2010,12,20.06973557
Kwambo_A017,2010,12,19.56710874
Teranera_C55,2010,12,20.22700762
Port_Durnford_B044,2010,12,19.62101097
Nyalazi_B032,2011,1,19.84436431
Palm_Ridge_C15a,2011,1,20.29242818
Futululu_E6a,2011,1,19.96453845
Mtubatuba_B003,2011,1,20.00811433
Trust_D13,2011,1,20.28177727
Trust_E23,2011,1,20.2787562
Trust_E24,2011,1,20.31510632
Mavuya_B3a,2011,1,20.67636905
Salpine_G22,2011,1,20.64579787
Salpine_G33,2011,1,20.44924003
Salpine_F7,2011,1,20.28587008
Kwambo_F011A,2011,1,20.66444712
Nseleni_J006,2011,1,20.6304581
Terranera_B38,2011,1,20.70806171
South_Areas_B35b,2011,1,20.69764482
Kwambo_A017,2011,1,20.38281498
Teranera_C55,2011,1,20.88350125
Port_Durnford_B044,2011,1,20.60286647
Nyalazi_B032,2011,2,19.78953989
Palm_Ridge_C15a,2011,2,20.17796072
Futululu_E6a,2011,2,19.86681342
Mtubatuba_B003,2011,2,19.93139424
Trust_D13,2011,2,20.14382035
Trust_E23,2011,2,20.2016299
Trust_E24,2011,2,20.23077899
Mavuya_B3a,2011,2,20.58355925
Salpine_G22,2011,2,20.61931987
Salpine_G33,2011,2,20.459653
Salpine_F7,2011,2,20.25546142
Kwambo_F011A,2011,2,20.65664139
Nseleni_J006,2011,2,20.52451508
Terranera_B38,2011,2,20.69643747
South_Areas_B35b,2011,2,20.64073504
Kwambo_A017,2011,2,20.39834059
Teranera_C55,2011,2,20.84973791
Port_Durnford_B044,2011,2,20.58505826
Nyalazi_B032,2011,3,20.49651684
Palm_Ridge_C15a,2011,3,20.65964041
Futululu_E6a,2011,3,20.46786031
Mtubatuba_B003,2011,3,20.58604442
Trust_D13,2011,3,20.65803214
Trust_E23,2011,3,20.80934942
Trust_E24,2011,3,20.80749
Mavuya_B3a,2011,3,21.03790839
Salpine_G22,2011,3,21.23545698
Salpine_G33,2011,3,21.13452802
Salpine_F7,2011,3,20.52065727
Kwambo_F011A,2011,3,21.18379162
Nseleni_J006,2011,3,21.1351462
Terranera_B38,2011,3,21.3515052
South_Areas_B35b,2011,3,21.29470293
Kwambo_A017,2011,3,20.78700602
Teranera_C55,2011,3,21.4734518
Port_Durnford_B044,2011,3,21.1709794
Nyalazi_B032,2011,4,16.96628366
Palm_Ridge_C15a,2011,4,16.91132537
Futululu_E6a,2011,4,16.67721554
Mtubatuba_B003,2011,4,16.72887026
Trust_D13,2011,4,16.75559311
Trust_E23,2011,4,16.94585913
Trust_E24,2011,4,16.96767246
Mavuya_B3a,2011,4,17.26358997
Salpine_G22,2011,4,17.44073801
Salpine_G33,2011,4,17.53788974
Salpine_F7,2011,4,17.15837331
Kwambo_F011A,2011,4,17.14334848
Nseleni_J006,2011,4,17.24651799
Terranera_B38,2011,4,17.41292297
South_Areas_B35b,2011,4,17.33101967
Kwambo_A017,2011,4,17.24028004
Teranera_C55,2011,4,17.49545985
Port_Durnford_B044,2011,4,17.24417894
Nyalazi_B032,2011,5,14.44607577
Palm_Ridge_C15a,2011,5,14.03828216
Futululu_E6a,2011,5,14.33265176
Mtubatuba_B003,2011,5,14.38025958
Trust_D13,2011,5,14.02514783
Trust_E23,2011,5,14.59822329
Trust_E24,2011,5,14.65560668
Mavuya_B3a,2011,5,14.16687264
Salpine_G22,2011,5,14.58705511
Salpine_G33,2011,5,14.81142703
Salpine_F7,2011,5,14.37020109
Kwambo_F011A,2011,5,14.40802006
Nseleni_J006,2011,5,14.56170298
Terranera_B38,2011,5,14.91680832
South_Areas_B35b,2011,5,14.66927422
Kwambo_A017,2011,5,14.87302547
Teranera_C55,2011,5,14.83878958
Port_Durnford_B044,2011,5,14.88395892
Nyalazi_B032,2011,6,11.68419388
Palm_Ridge_C15a,2011,6,10.74965863
Futululu_E6a,2011,6,11.27063676
Mtubatuba_B003,2011,6,11.22733633
Trust_D13,2011,6,10.71627028
Trust_E23,2011,6,11.29783711
Trust_E24,2011,6,11.30256503
Mavuya_B3a,2011,6,10.82910242
Salpine_G22,2011,6,11.42348745
Salpine_G33,2011,6,11.55498838
Salpine_F7,2011,6,11.29173577
Kwambo_F011A,2011,6,11.6845139
Nseleni_J006,2011,6,11.30005283
Terranera_B38,2011,6,11.68939097
South_Areas_B35b,2011,6,11.40767434
Kwambo_A017,2011,6,11.90584397
Teranera_C55,2011,6,11.58306412
Port_Durnford_B044,2011,6,11.97652379
Nyalazi_B032,2011,7,11.66930242
Palm_Ridge_C15a,2011,7,10.85892514
Futululu_E6a,2011,7,11.24202051
Mtubatuba_B003,2011,7,11.18662803
Trust_D13,2011,7,10.86942541
Trust_E23,2011,7,11.20232595
Trust_E24,2011,7,11.22428326
Mavuya_B3a,2011,7,10.96151128
Salpine_G22,2011,7,11.4558194
Salpine_G33,2011,7,11.46770343
Salpine_F7,2011,7,11.33935624
Kwambo_F011A,2011,7,11.50690162
Nseleni_J006,2011,7,11.26202579
Terranera_B38,2011,7,11.54517767
South_Areas_B35b,2011,7,11.41149821
Kwambo_A017,2011,7,11.76880761
Teranera_C55,2011,7,11.58043297
Port_Durnford_B044,2011,7,11.82946164
Nyalazi_B032,2011,8,12.7532386
Palm_Ridge_C15a,2011,8,12.18572785
Futululu_E6a,2011,8,12.33380934
Mtubatuba_B003,2011,8,12.31091048
Trust_D13,2011,8,12.13573013
Trust_E23,2011,8,12.36947564
Trust_E24,2011,8,12.38393783
Mavuya_B3a,2011,8,12.52415558
Salpine_G22,2011,8,12.81831433
Salpine_G33,2011,8,12.79274801
Salpine_F7,2011,8,12.74913662
Kwambo_F011A,2011,8,12.64667075
Nseleni_J006,2011,8,12.41594087
Terranera_B38,2011,8,12.74704676
South_Areas_B35b,2011,8,12.67322047
Kwambo_A017,2011,8,12.87746877
Teranera_C55,2011,8,12.89902171
Port_Durnford_B044,2011,8,12.82492013
Nyalazi_B032,2011,9,15.50884681
Palm_Ridge_C15a,2011,9,15.48926014
Futululu_E6a,2011,9,15.45547722
Mtubatuba_B003,2011,9,15.45478028
Trust_D13,2011,9,15.34563622
Trust_E23,2011,9,15.490741
Trust_E24,2011,9,15.45366062
Mavuya_B3a,2011,9,15.54438127
Salpine_G22,2011,9,15.57602081
Salpine_G33,2011,9,15.76252875
Salpine_F7,2011,9,15.47581187
Kwambo_F011A,2011,9,15.59744014
Nseleni_J006,2011,9,15.54843148
Terranera_B38,2011,9,15.81823426
South_Areas_B35b,2011,9,15.73300247
Kwambo_A017,2011,9,15.64138265
Teranera_C55,2011,9,15.8241437
Port_Durnford_B044,2011,9,15.71687062
Nyalazi_B032,2011,10,16.26820466
Palm_Ridge_C15a,2011,10,16.16812556
Futululu_E6a,2011,10,16.01416423
Mtubatuba_B003,2011,10,16.00433325
Trust_D13,2011,10,16.03427091
Trust_E23,2011,10,16.16222925
Trust_E24,2011,10,16.14251145
Mavuya_B3a,2011,10,16.46858133
Salpine_G22,2011,10,16.45835162
Salpine_G33,2011,10,16.71806764
Salpine_F7,2011,10,16.26425587
Kwambo_F011A,2011,10,16.44814795
Nseleni_J006,2011,10,16.35868713
Terranera_B38,2011,10,16.63184099
South_Areas_B35b,2011,10,16.57453104
Kwambo_A017,2011,10,16.45321659
Teranera_C55,2011,10,16.72996538
Port_Durnford_B044,2011,10,16.38997075
Nyalazi_B032,2011,11,17.77355988
Palm_Ridge_C15a,2011,11,17.77610907
Futululu_E6a,2011,11,17.39742461
Mtubatuba_B003,2011,11,17.41758849
Trust_D13,2011,11,17.55674815
Trust_E23,2011,11,17.66836718
Trust_E24,2011,11,17.59450616
Mavuya_B3a,2011,11,18.02360046
Salpine_G22,2011,11,17.86451017
Salpine_G33,2011,11,18.03276471
Salpine_F7,2011,11,17.71303496
Kwambo_F011A,2011,11,17.80401312
Nseleni_J006,2011,11,17.67107266
Terranera_B38,2011,11,17.67759167
South_Areas_B35b,2011,11,17.72160565
Kwambo_A017,2011,11,17.67058396
Teranera_C55,2011,11,17.89342157
Port_Durnford_B044,2011,11,17.43632105
Nyalazi_B032,2011,12,19.38432137
Palm_Ridge_C15a,2011,12,19.38980057
Futululu_E6a,2011,12,19.33181915
Mtubatuba_B003,2011,12,19.33666126
Trust_D13,2011,12,19.42448249
Trust_E23,2011,12,19.44176021
Trust_E24,2011,12,19.45242142
Mavuya_B3a,2011,12,19.54091407
Salpine_G22,2011,12,19.69430314
Salpine_G33,2011,12,19.72973466
Salpine_F7,2011,12,19.40342111
Kwambo_F011A,2011,12,19.75101618
Nseleni_J006,2011,12,19.48448883
Terranera_B38,2011,12,19.76540185
South_Areas_B35b,2011,12,19.71845041
Kwambo_A017,2011,12,19.57011198
Teranera_C55,2011,12,19.80000768
Port_Durnford_B044,2011,12,19.64312711
Nyalazi_B032,2012,1,20.36025153
Palm_Ridge_C15a,2012,1,20.90673841
Futululu_E6a,2012,1,20.50007668
Mtubatuba_B003,2012,1,20.49554106
Trust_D13,2012,1,20.58924493
Trust_E23,2012,1,20.82041197
Trust_E24,2012,1,20.82296653
Mavuya_B3a,2012,1,20.89959591
Salpine_G22,2012,1,20.64941872
Salpine_G33,2012,1,20.87042818
Salpine_F7,2012,1,20.5997793
Kwambo_F011A,2012,1,21.67501757
Nseleni_J006,2012,1,20.83737831
Terranera_B38,2012,1,21.06759204
South_Areas_B35b,2012,1,21.06256956
Kwambo_A017,2012,1,21.39360151
Teranera_C55,2012,1,21.72232166
Port_Durnford_B044,2012,1,21.79314633
Nyalazi_B032,2012,2,20.39067046
Palm_Ridge_C15a,2012,2,20.94418958
Futululu_E6a,2012,2,20.52112657
Mtubatuba_B003,2012,2,20.51596853
Trust_D13,2012,2,20.60943396
Trust_E23,2012,2,20.85364023
Trust_E24,2012,2,20.85488745
Mavuya_B3a,2012,2,20.93619438
Salpine_G22,2012,2,20.66773393
Salpine_G33,2012,2,20.9189089
Salpine_F7,2012,2,20.60920311
Kwambo_F011A,2012,2,21.69783589
Nseleni_J006,2012,2,20.87086517
Terranera_B38,2012,2,21.10478983
South_Areas_B35b,2012,2,21.09975687
Kwambo_A017,2012,2,21.41263235
Teranera_C55,2012,2,21.75264401
Port_Durnford_B044,2012,2,21.8192185
Nyalazi_B032,2012,3,19.52711686
Palm_Ridge_C15a,2012,3,19.43994271
Futululu_E6a,2012,3,19.31438189
Mtubatuba_B003,2012,3,19.44609799
Trust_D13,2012,3,19.38508064
Trust_E23,2012,3,19.59485399
Trust_E24,2012,3,19.55868274
Mavuya_B3a,2012,3,19.65156264
Salpine_G22,2012,3,19.85376207
Salpine_G33,2012,3,19.91408424
Salpine_F7,2012,3,19.48113682
Kwambo_F011A,2012,3,19.92033856
Nseleni_J006,2012,3,19.78404882
Terranera_B38,2012,3,19.86177917
South_Areas_B35b,2012,3,19.86212373
Kwambo_A017,2012,3,20.00070328
Teranera_C55,2012,3,20.11688799
Port_Durnford_B044,2012,3,19.91976171
Nyalazi_B032,2012,4,15.54374345
Palm_Ridge_C15a,2012,4,15.38198565
Futululu_E6a,2012,4,15.36221141
Mtubatuba_B003,2012,4,15.34206971
Trust_D13,2012,4,15.17019181
Trust_E23,2012,4,15.42659341
Trust_E24,2012,4,15.46949844
Mavuya_B3a,2012,4,15.72259364
Salpine_G22,2012,4,15.97043506
Salpine_G33,2012,4,15.89241726
Salpine_F7,2012,4,15.52338972
Kwambo_F011A,2012,4,15.78738092
Nseleni_J006,2012,4,15.45614366
Terranera_B38,2012,4,15.89077909
South_Areas_B35b,2012,4,15.85317743
Kwambo_A017,2012,4,15.90127257
Teranera_C55,2012,4,15.99445366
Port_Durnford_B044,2012,4,16.11136372
Nyalazi_B032,2012,5,15.34641923
Palm_Ridge_C15a,2012,5,15.08794419
Futululu_E6a,2012,5,15.20376681
Mtubatuba_B003,2012,5,15.16762221
Trust_D13,2012,5,14.8519044
Trust_E23,2012,5,15.29255899
Trust_E24,2012,5,15.32307515
Mavuya_B3a,2012,5,15.35223332
Salpine_G22,2012,5,15.59493404
Salpine_G33,2012,5,15.59946819
Salpine_F7,2012,5,15.13356453
Kwambo_F011A,2012,5,15.6424335
Nseleni_J006,2012,5,15.32049501
Terranera_B38,2012,5,15.69613942
South_Areas_B35b,2012,5,15.61841066
Kwambo_A017,2012,5,15.76694847
Teranera_C55,2012,5,15.7870624
Port_Durnford_B044,2012,5,16.01415538
Nyalazi_B032,2012,6,11.92223732
Palm_Ridge_C15a,2012,6,11.44732423
Futululu_E6a,2012,6,11.78968832
Mtubatuba_B003,2012,6,11.73215018
Trust_D13,2012,6,11.31801547
Trust_E23,2012,6,11.98998514
Trust_E24,2012,6,12.0818978
Mavuya_B3a,2012,6,11.52813982
Salpine_G22,2012,6,11.85900713
Salpine_G33,2012,6,12.01385705
Salpine_F7,2012,6,11.57746963
Kwambo_F011A,2012,6,12.03438707
Nseleni_J006,2012,6,11.73990271
Terranera_B38,2012,6,12.2671025
South_Areas_B35b,2012,6,11.77767327
Kwambo_A017,2012,6,12.46878855
Teranera_C55,2012,6,11.80714595
Port_Durnford_B044,2012,6,12.48798857
Nyalazi_B032,2012,7,11.77348634
Palm_Ridge_C15a,2012,7,11.36148138
Futululu_E6a,2012,7,11.65814093
Mtubatuba_B003,2012,7,11.62057068
Trust_D13,2012,7,11.25476627
Trust_E23,2012,7,11.85469403
Trust_E24,2012,7,11.92455058
Mavuya_B3a,2012,7,11.42445434
Salpine_G22,2012,7,11.69245819
Salpine_G33,2012,7,11.85867984
Salpine_F7,2012,7,11.47719327
Kwambo_F011A,2012,7,11.87263123
Nseleni_J006,2012,7,11.58031912
Terranera_B38,2012,7,12.07378458
South_Areas_B35b,2012,7,11.59441141
Kwambo_A017,2012,7,12.26140647
Teranera_C55,2012,7,11.62695246
Port_Durnford_B044,2012,7,12.27027397
Nyalazi_B032,2012,8,12.88094252
Palm_Ridge_C15a,2012,8,12.48286012
Futululu_E6a,2012,8,12.74747198
Mtubatuba_B003,2012,8,12.67473578
Trust_D13,2012,8,12.25820962
Trust_E23,2012,8,12.58781762
Trust_E24,2012,8,12.63021223
Mavuya_B3a,2012,8,12.62086396
Salpine_G22,2012,8,12.878766
Salpine_G33,2012,8,12.84854253
Salpine_F7,2012,8,12.94024098
Kwambo_F011A,2012,8,13.26750394
Nseleni_J006,2012,8,12.84233066
Terranera_B38,2012,8,13.14463144
South_Areas_B35b,2012,8,13.03572821
Kwambo_A017,2012,8,13.38785503
Teranera_C55,2012,8,13.14849505
Port_Durnford_B044,2012,8,13.51433927
Nyalazi_B032,2012,9,15.00631006
Palm_Ridge_C15a,2012,9,14.49649556
Futululu_E6a,2012,9,14.72727171
Mtubatuba_B003,2012,9,14.99017325
Trust_D13,2012,9,14.1604741
Trust_E23,2012,9,15.0714524
Trust_E24,2012,9,15.04884697
Mavuya_B3a,2012,9,14.96950465
Salpine_G22,2012,9,15.40854245
Salpine_G33,2012,9,15.44787074
Salpine_F7,2012,9,14.5356192
Kwambo_F011A,2012,9,14.42271792
Nseleni_J006,2012,9,15.15555445
Terranera_B38,2012,9,14.55168273
South_Areas_B35b,2012,9,14.55399142
Kwambo_A017,2012,9,15.09319803
Teranera_C55,2012,9,15.27949292
Port_Durnford_B044,2012,9,14.75458826
Nyalazi_B032,2012,10,17.53021635
Palm_Ridge_C15a,2012,10,16.80075235
Futululu_E6a,2012,10,17.35569155
Mtubatuba_B003,2012,10,17.3797521
Trust_D13,2012,10,17.54211383
Trust_E23,2012,10,17.79342096
Trust_E24,2012,10,17.69348263
Mavuya_B3a,2012,10,17.02661597
Salpine_G22,2012,10,17.74688164
Salpine_G33,2012,10,17.94234085
Salpine_F7,2012,10,16.64811261
Kwambo_F011A,2012,10,17.63054459
Nseleni_J006,2012,10,17.82035046
Terranera_B38,2012,10,17.88019247
South_Areas_B35b,2012,10,17.80042587
Kwambo_A017,2012,10,17.35586659
Teranera_C55,2012,10,17.9196175
Port_Durnford_B044,2012,10,17.16454242
Nyalazi_B032,2012,11,17.73451611
Palm_Ridge_C15a,2012,11,17.00654797
Futululu_E6a,2012,11,17.53654112
Mtubatuba_B003,2012,11,17.56158623
Trust_D13,2012,11,17.73553259
Trust_E23,2012,11,17.98535813
Trust_E24,2012,11,17.85633649
Mavuya_B3a,2012,11,17.23999168
Salpine_G22,2012,11,17.87048727
Salpine_G33,2012,11,18.10906991
Salpine_F7,2012,11,16.88437636
Kwambo_F011A,2012,11,17.88492626
Nseleni_J006,2012,11,17.96120819
Terranera_B38,2012,11,18.09637207
South_Areas_B35b,2012,11,17.96134447
Kwambo_A017,2012,11,17.59608164
Teranera_C55,2012,11,18.07184515
Port_Durnford_B044,2012,11,17.47754924
Nyalazi_B032,2012,12,19.73980693
Palm_Ridge_C15a,2012,12,19.76694861
Futululu_E6a,2012,12,19.68297868
Mtubatuba_B003,2012,12,19.69611558
Trust_D13,2012,12,19.74367838
Trust_E23,2012,12,19.88856079
Trust_E24,2012,12,19.85447049
Mavuya_B3a,2012,12,19.95907999
Salpine_G22,2012,12,19.98262137
Salpine_G33,2012,12,20.21299333
Salpine_F7,2012,12,19.80872102
Kwambo_F011A,2012,12,20.40842399
Nseleni_J006,2012,12,20.01943049
Terranera_B38,2012,12,20.35478139
South_Areas_B35b,2012,12,20.32264907
Kwambo_A017,2012,12,20.45424415
Teranera_C55,2012,12,20.6099144
Port_Durnford_B044,2012,12,20.43674773
Nyalazi_B032,2013,1,19.77187906
Palm_Ridge_C15a,2013,1,19.95306033
Futululu_E6a,2013,1,19.78831737
Mtubatuba_B003,2013,1,19.77187304
Trust_D13,2013,1,20.36697186
Trust_E23,2013,1,20.27304594
Trust_E24,2013,1,20.27124479
Mavuya_B3a,2013,1,20.36784783
Salpine_G22,2013,1,20.34896383
Salpine_G33,2013,1,20.33941438
Salpine_F7,2013,1,20.19686837
Kwambo_F011A,2013,1,20.73814034
Nseleni_J006,2013,1,20.46797516
Terranera_B38,2013,1,20.9044039
South_Areas_B35b,2013,1,20.92420177
Kwambo_A017,2013,1,20.7063358
Teranera_C55,2013,1,21.09173118
Port_Durnford_B044,2013,1,20.8608466
Nyalazi_B032,2013,2,19.64258187
Palm_Ridge_C15a,2013,2,19.82317013
Futululu_E6a,2013,2,19.64360964
Mtubatuba_B003,2013,2,19.61558273
Trust_D13,2013,2,20.21140214
Trust_E23,2013,2,20.11166232
Trust_E24,2013,2,20.0873305
Mavuya_B3a,2013,2,20.1866477
Salpine_G22,2013,2,20.13255649
Salpine_G33,2013,2,20.12805851
Salpine_F7,2013,2,20.10787637
Kwambo_F011A,2013,2,20.53812254
Nseleni_J006,2013,2,20.25993703
Terranera_B38,2013,2,20.64369159
South_Areas_B35b,2013,2,20.67002834
Kwambo_A017,2013,2,20.58780851
Teranera_C55,2013,2,20.81842289
Port_Durnford_B044,2013,2,20.67389791
Nyalazi_B032,2013,3,19.05990724
Palm_Ridge_C15a,2013,3,18.93679411
Futululu_E6a,2013,3,18.91661109
Mtubatuba_B003,2013,3,18.92146105
Trust_D13,2013,3,18.85766085
Trust_E23,2013,3,18.97465677
Trust_E24,2013,3,18.98403956
Mavuya_B3a,2013,3,19.22941027
Salpine_G22,2013,3,19.34978745
Salpine_G33,2013,3,19.33503713
Salpine_F7,2013,3,19.22639791
Kwambo_F011A,2013,3,19.0305348
Nseleni_J006,2013,3,19.21052352
Terranera_B38,2013,3,19.06039844
South_Areas_B35b,2013,3,19.09962006
Kwambo_A017,2013,3,19.33990424
Teranera_C55,2013,3,19.41174713
Port_Durnford_B044,2013,3,19.11192825
Nyalazi_B032,2013,4,16.22247316
Palm_Ridge_C15a,2013,4,15.74202652
Futululu_E6a,2013,4,15.95051319
Mtubatuba_B003,2013,4,16.03279771
Trust_D13,2013,4,15.62095899
Trust_E23,2013,4,16.11474552
Trust_E24,2013,4,16.10649395
Mavuya_B3a,2013,4,16.02745585
Salpine_G22,2013,4,16.39919887
Salpine_G33,2013,4,16.43920357
Salpine_F7,2013,4,15.85654265
Kwambo_F011A,2013,4,16.01830431
Nseleni_J006,2013,4,16.1524831
Terranera_B38,2013,4,16.17116505
South_Areas_B35b,2013,4,16.06142859
Kwambo_A017,2013,4,16.48093622
Teranera_C55,2013,4,16.35856128
Port_Durnford_B044,2013,4,16.18059244
Nyalazi_B032,2013,5,14.19660657
Palm_Ridge_C15a,2013,5,13.76268554
Futululu_E6a,2013,5,14.06788235
Mtubatuba_B003,2013,5,14.02263001
Trust_D13,2013,5,13.68575651
Trust_E23,2013,5,14.15961599
Trust_E24,2013,5,14.13645709
Mavuya_B3a,2013,5,13.76438704
